work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,EX,FT,Data Engineer,257261,USD,257261,US,0,US,M
2023,EX,FT,Data Engineer,270330,USD,270330,US,0,US,M
2023,SE,FT,Data Architect,221150,USD,221150,US,100,US,M
2023,SE,FT,Data Architect,236766,USD,236766,US,100,US,M
2023,SE,FT,Data Architect,227262,USD,227262,US,100,US,M
2023,SE,FT,Data Architect,229281,USD,229281,US,100,US,M
2023,SE,FT,Data Science Manager,254319,USD,254319,US,100,US,M
2023,SE,FT,Data Science Manager,252583,USD,252583,US,100,US,M
2023,SE,FT,Machine Learning Engineer,239203,USD,239203,US,0,US,M
2023,SE,FT,Machine Learning Engineer,218804,USD,218804,US,0,US,M
2023,SE,FT,Data Engineer,234506,USD,234506,US,100,US,M
2023,SE,FT,Data Engineer,252843,USD,252843,US,100,US,M
2023,MI,FT,Data Analyst,189199,USD,189199,US,0,US,M
2023,MI,FT,Data Analyst,215306,USD,215306,US,0,US,M
2023,MI,FT,Data Analyst,192215,USD,192215,GB,0,GB,M
2023,MI,FT,Data Analyst,189802,USD,189802,GB,0,GB,M
2023,EN,FT,Data Analyst,143793,USD,143793,US,0,US,M
2023,EN,FT,Data Analyst,149101,USD,149101,US,0,US,M
2023,EN,FT,Data Analyst,150672,USD,150672,US,50,US,M
2023,SE,FT,Data Science Lead,237889,USD,237889,US,0,US,M
2023,SE,FT,Data Science Lead,240869,USD,240869,US,0,US,M
2023,SE,FT,Data Engineer,228876,USD,228876,US,100,US,M
2023,SE,FT,Data Engineer,222339,USD,222339,US,100,US,M
2023,SE,FT,Machine Learning Engineer,219885,USD,219885,US,100,US,M
2023,SE,FT,Machine Learning Engineer,247990,USD,247990,US,100,US,M
2023,SE,FT,Data Analyst,214271,USD,214271,US,0,US,M
2023,SE,FT,Data Analyst,201688,USD,201688,US,0,US,M
2023,MI,FT,Data Analyst,202158,USD,202158,US,100,US,M
2023,MI,FT,Data Analyst,227388,USD,227388,US,100,US,M
2023,SE,FT,Data Scientist,239627,USD,239627,US,100,US,M
2023,SE,FT,Data Scientist,249752,USD,249752,US,100,US,M
2023,SE,FT,Data Analyst,228481,USD,228481,US,0,US,M
2023,SE,FT,Data Analyst,226314,USD,226314,US,0,US,M
2023,SE,FT,Data Analyst,248518,USD,248518,US,100,US,M
2023,SE,FT,Data Analyst,234019,USD,234019,US,100,US,M
2023,SE,FT,Data Engineer,231505,USD,231505,US,0,US,M
2023,SE,FT,Data Engineer,232156,USD,232156,US,0,US,M
2023,SE,FT,Data Scientist,231690,USD,231690,US,100,US,M
2023,SE,FT,Data Scientist,251593,USD,251593,US,100,US,M
2023,EX,FT,Data Engineer,276202,USD,276202,US,100,US,M
2023,EX,FT,Data Engineer,269239,USD,269239,US,100,US,M
2023,SE,FT,Data Analyst,243932,USD,243932,US,100,US,M
2023,SE,FT,Data Analyst,226728,USD,226728,US,100,US,M
2023,SE,FT,Data Scientist,230037,USD,230037,US,0,US,M
2023,SE,FT,Data Scientist,229590,USD,229590,US,0,US,M
2023,MI,FT,Machine Learning Engineer,194918,USD,194918,MX,100,MX,S
2023,SE,FT,Data Scientist,235391,USD,235391,US,0,US,M
2023,SE,FT,Data Scientist,229399,USD,229399,US,0,US,M
2023,SE,FT,Research Scientist,243704,USD,243704,US,0,US,M
2023,SE,FT,Research Scientist,250567,USD,250567,US,0,US,M
2023,SE,FT,Data Scientist,246387,USD,246387,US,100,US,M
2023,SE,FT,Data Scientist,239824,USD,239824,US,100,US,M
2023,MI,FT,Machine Learning Engineer,176172,USD,176172,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,179130,USD,179130,GB,0,GB,M
2023,SE,FT,Data Scientist,226040,USD,226040,US,0,US,M
2023,SE,FT,Data Scientist,222392,USD,222392,US,0,US,M
2023,MI,FT,Machine Learning Engineer,189658,USD,189658,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,192579,USD,192579,GB,0,GB,M
2023,SE,FT,Computer Vision Software Engineer,263750,USD,263750,NL,100,CA,L
2023,EN,FT,Data Scientist,133854,USD,133854,US,50,US,S
2023,SE,FT,Data Engineer,234132,USD,234132,US,0,US,M
2023,SE,FT,Data Engineer,229072,USD,229072,US,0,US,M
2023,MI,FT,Data Engineer,174615,USD,174615,GB,100,GB,M
2023,MI,FT,Data Engineer,187038,USD,187038,GB,100,GB,M
2023,MI,FT,Data Analyst,185772,USD,185772,GB,0,GB,M
2023,MI,FT,Data Analyst,172996,USD,172996,GB,0,GB,M
2023,EX,FT,Data Engineer,285492,USD,285492,US,100,US,M
2023,EX,FT,Data Engineer,296652,USD,296652,US,100,US,M
2023,SE,FT,Research Scientist,248511,USD,248511,CA,0,CA,M
2023,SE,FT,Research Scientist,231341,USD,231341,CA,0,CA,M
2023,SE,FT,Research Engineer,251672,USD,251672,US,0,US,M
2023,SE,FT,Research Engineer,235582,USD,235582,US,0,US,M
2023,MI,FT,Data Scientist,195658,USD,195658,US,100,US,M
2023,MI,FT,Data Scientist,192345,USD,192345,US,100,US,M
2023,MI,FT,Data Engineer,194673,USD,194673,ES,100,ES,M
2023,MI,FT,Data Engineer,193646,USD,193646,ES,100,ES,M
2023,SE,FT,Director of Data Science,237343,USD,237343,CA,50,CA,M
2023,SE,FT,Azure Data Engineer,252925,USD,252925,NL,50,NL,L
2023,EN,FT,Data Scientist,174736,USD,174736,IN,50,IN,L
2023,SE,FT,Data Scientist,234938,USD,234938,US,0,US,M
2023,SE,FT,Data Scientist,243974,USD,243974,US,0,US,M
2023,SE,FT,Data Scientist,241084,USD,241084,GB,0,GB,M
2023,SE,FT,Data Scientist,211897,USD,211897,GB,0,GB,M
2023,EN,FT,Data Engineer,147680,USD,147680,DE,100,DE,L
2022,EN,FT,Data Scientist,165901,USD,165901,US,100,US,M
2023,MI,FT,Research Scientist,177512,USD,177512,US,0,US,M
2023,MI,FT,Research Scientist,191205,USD,191205,US,0,US,M
2023,SE,FT,BI Developer,222371,USD,222371,US,100,US,M
2023,SE,FT,BI Developer,214795,USD,214795,US,100,US,M
2023,EX,FT,Data Analytics Manager,274391,USD,274391,US,0,US,M
2023,EX,FT,Data Analytics Manager,277001,USD,277001,US,0,US,M
2023,SE,FT,Machine Learning Engineer,224988,USD,224988,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200835,USD,200835,US,0,US,M
2023,SE,FT,Data Engineer,221751,USD,221751,US,0,US,M
2023,SE,FT,Data Engineer,232997,USD,232997,US,0,US,M
2023,SE,FT,Data Scientist,221969,USD,221969,US,100,US,M
2023,SE,FT,Data Scientist,241898,USD,241898,US,100,US,M
2023,SE,FT,Data Engineer,228116,USD,228116,US,0,US,M
2023,SE,FT,Data Engineer,235245,USD,235245,US,0,US,M
2023,SE,FT,Machine Learning Engineer,233333,USD,233333,US,0,US,M
2023,SE,FT,Machine Learning Engineer,220233,USD,220233,US,0,US,M
2023,SE,FT,ML Engineer,245945,USD,245945,US,0,US,M
2023,SE,FT,ML Engineer,229699,USD,229699,US,0,US,M
2023,SE,FT,Data Engineer,227972,USD,227972,US,0,US,M
2023,SE,FT,Data Engineer,217110,USD,217110,US,0,US,M
2023,SE,FT,Data Analytics Manager,222585,USD,222585,US,0,US,M
2023,SE,FT,Data Analytics Manager,217292,USD,217292,US,0,US,M
2023,MI,FT,Data Engineer,186226,USD,186226,US,0,US,M
2023,MI,FT,Data Engineer,208821,USD,208821,US,0,US,M
2023,SE,FT,Data Engineer,221852,USD,221852,US,100,US,M
2023,SE,FT,Data Engineer,218954,USD,218954,US,100,US,M
2023,EX,FT,Data Engineer,285937,USD,285937,US,0,US,M
2023,EX,FT,Data Engineer,265790,USD,265790,US,0,US,M
2023,SE,FT,Data Engineer,220278,USD,220278,US,0,US,M
2023,SE,FT,Data Engineer,240767,USD,240767,US,0,US,M
2023,SE,FT,Data Engineer,221039,USD,221039,US,0,US,M
2023,SE,FT,Data Engineer,250192,USD,250192,US,0,US,M
2023,SE,FT,Machine Learning Engineer,240027,USD,240027,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226050,USD,226050,US,0,US,M
2023,SE,FT,Data Engineer,254164,USD,254164,US,0,US,M
2023,SE,FT,Data Engineer,221038,USD,221038,US,0,US,M
2023,SE,FT,Data Scientist,238597,USD,238597,US,0,US,M
2023,SE,FT,Data Scientist,233288,USD,233288,US,0,US,M
2022,MI,FT,Research Scientist,234506,USD,234506,IN,100,IN,L
2023,MI,FT,Machine Learning Engineer,240621,USD,240621,US,100,US,L
2023,SE,FT,Data Engineer,238683,USD,238683,US,100,US,M
2023,SE,FT,Data Engineer,229267,USD,229267,US,100,US,M
2023,MI,FT,Data Analyst,193014,USD,193014,US,0,US,M
2023,MI,FT,Data Analyst,179374,USD,179374,US,0,US,M
2023,SE,FT,Data Analyst,251638,USD,251638,US,0,US,M
2023,SE,FT,Data Analyst,229136,USD,229136,US,0,US,M
2023,SE,FT,Data Engineer,223920,USD,223920,US,0,US,M
2023,SE,FT,Data Engineer,230514,USD,230514,US,0,US,M
2023,EX,FT,Head of Data Science,254749,USD,254749,US,0,US,M
2023,EX,FT,Head of Data Science,259251,USD,259251,US,0,US,M
2023,SE,FT,Applied Scientist,240191,USD,240191,US,0,US,M
2023,SE,FT,Applied Scientist,217924,USD,217924,US,0,US,M
2023,SE,FT,Data Scientist,227148,USD,227148,US,100,US,M
2023,SE,FT,Data Scientist,246133,USD,246133,US,100,US,M
2023,EN,FT,BI Developer,160615,USD,160615,US,0,US,M
2023,EN,FT,BI Developer,155019,USD,155019,US,0,US,M
2023,EX,FT,Data Engineer,280241,USD,280241,US,0,US,M
2023,EX,FT,Data Engineer,259226,USD,259226,US,0,US,M
2023,MI,FT,Data Analyst,170453,USD,170453,US,0,US,M
2023,MI,FT,Data Analyst,205499,USD,205499,US,0,US,M
2023,SE,FT,Data Manager,224831,USD,224831,US,0,US,M
2023,SE,FT,Data Manager,225692,USD,225692,US,0,US,M
2023,SE,FT,Data Scientist,245623,USD,245623,US,0,US,M
2023,SE,FT,Data Scientist,236368,USD,236368,US,0,US,M
2023,EN,FT,Big Data Engineer,142065,USD,142065,SE,100,SE,S
2023,SE,FT,Data Analyst,253456,USD,253456,US,0,US,M
2023,SE,FT,Data Analyst,219784,USD,219784,US,0,US,M
2023,EN,FT,Data Engineer,159423,USD,159423,US,0,US,M
2023,EN,FT,Data Engineer,148983,USD,148983,US,0,US,M
2023,SE,FT,Data Scientist,232920,USD,232920,US,0,US,M
2023,SE,FT,Data Scientist,248024,USD,248024,US,0,US,M
2023,SE,FT,Machine Learning Engineer,237988,USD,237988,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238353,USD,238353,US,0,US,M
2023,SE,FT,Applied Scientist,258658,USD,258658,US,0,US,L
2023,SE,FT,Applied Scientist,241424,USD,241424,US,0,US,L
2023,SE,FT,Data Analyst,217438,USD,217438,US,0,US,M
2023,SE,FT,Data Analyst,214973,USD,214973,US,0,US,M
2023,SE,FT,Machine Learning Engineer,208325,USD,208325,US,0,US,M
2023,SE,FT,Machine Learning Engineer,256552,USD,256552,US,0,US,M
2023,EX,FT,Data Engineer,265073,USD,265073,US,100,US,M
2023,EX,FT,Data Engineer,275647,USD,275647,US,100,US,M
2023,SE,FT,Data Scientist,236381,USD,236381,US,100,US,M
2023,SE,FT,Data Scientist,243385,USD,243385,US,100,US,M
2023,MI,FT,Machine Learning Engineer,211679,USD,211679,US,100,US,M
2023,MI,FT,Machine Learning Engineer,212216,USD,212216,US,100,US,M
2023,SE,FT,Data Scientist,222709,USD,222709,US,0,US,M
2023,SE,FT,Data Scientist,227696,USD,227696,US,0,US,M
2023,SE,FT,Data Scientist,243087,USD,243087,US,100,US,M
2023,SE,FT,Data Scientist,236718,USD,236718,US,100,US,M
2023,SE,FT,Data Analyst,246770,USD,246770,US,0,US,M
2023,SE,FT,Data Analyst,233386,USD,233386,US,0,US,M
2023,SE,FT,Data Engineer,237110,USD,237110,US,0,US,M
2023,SE,FT,Data Engineer,236247,USD,236247,US,0,US,M
2023,MI,FT,Data Analyst,201568,USD,201568,US,0,US,M
2023,MI,FT,Data Analyst,189670,USD,189670,US,0,US,M
2022,MI,FT,Data Scientist,199152,USD,199152,US,100,US,L
2021,EN,FT,Marketing Data Engineer,172591,USD,172591,SG,50,SG,L
2023,SE,FT,Data Scientist,246890,USD,246890,CY,50,EE,L
2023,SE,FT,Data Scientist,233362,USD,233362,US,100,US,M
2023,SE,FT,Data Scientist,246729,USD,246729,US,100,US,M
2023,SE,FT,Data Scientist,254545,USD,254545,US,100,US,M
2023,SE,FT,Data Scientist,239955,USD,239955,US,100,US,M
2023,SE,FT,Data Architect,231802,USD,231802,US,0,US,M
2023,SE,FT,Data Architect,248507,USD,248507,US,0,US,M
2023,SE,FT,Data Analyst,240386,USD,240386,US,100,US,M
2023,SE,FT,Data Analyst,268691,USD,268691,US,100,US,M
2023,SE,FT,Data Analyst,244279,USD,244279,US,100,US,M
2023,SE,FT,Data Analyst,216390,USD,216390,US,100,US,M
2023,SE,FT,Data Engineer,247331,USD,247331,US,100,US,M
2023,SE,FT,Data Engineer,242869,USD,242869,US,100,US,M
2023,SE,FT,Data Engineer,243762,USD,243762,US,0,US,M
2023,SE,FT,Data Engineer,236370,USD,236370,US,0,US,M
2023,SE,FT,Data Scientist,238040,USD,238040,US,100,US,M
2023,SE,FT,Data Scientist,225021,USD,225021,US,100,US,M
2023,MI,FT,Head of Data Science,213394,USD,213394,IN,50,IN,L
2023,EN,FT,Data Analyst,127303,USD,127303,AR,100,US,S
2023,MI,FT,Data Science Manager,182540,USD,182540,US,0,US,M
2023,MI,FT,Data Science Manager,196556,USD,196556,US,0,US,M
2023,SE,FT,Data Manager,248720,USD,248720,US,0,US,M
2023,SE,FT,Data Manager,233431,USD,233431,US,0,US,M
2023,MI,FT,Data Analyst,173162,USD,173162,US,0,US,M
2023,MI,FT,Data Analyst,192830,USD,192830,US,0,US,M
2023,SE,FT,Analytics Engineer,249746,USD,249746,US,100,US,M
2023,SE,FT,Analytics Engineer,228089,USD,228089,US,100,US,M
2023,SE,FT,Analytics Engineer,233793,USD,233793,US,100,US,M
2023,SE,FT,Analytics Engineer,235576,USD,235576,US,100,US,M
2023,SE,FT,Data Engineer,228889,USD,228889,CA,100,CA,M
2023,SE,FT,Data Engineer,246072,USD,246072,CA,100,CA,M
2023,SE,FT,Data Engineer,246849,USD,246849,US,0,US,L
2023,SE,FT,Data Engineer,253329,USD,253329,US,0,US,L
2023,SE,FT,Data Engineer,227659,USD,227659,US,100,US,M
2023,SE,FT,Data Engineer,233055,USD,233055,US,100,US,M
2023,EN,FT,Data Scientist,158360,USD,158360,US,0,US,M
2023,EN,FT,Data Scientist,145230,USD,145230,US,0,US,M
2023,MI,FT,Data Analyst,208204,USD,208204,US,0,US,M
2023,MI,FT,Data Analyst,182708,USD,182708,US,0,US,M
2022,SE,FT,Machine Learning Engineer,254593,USD,254593,FR,50,FR,L
2023,MI,FT,Machine Learning Engineer,183080,USD,183080,AM,0,AM,S
2023,SE,FT,Data Scientist,222695,USD,222695,US,100,US,M
2023,SE,FT,Data Scientist,218589,USD,218589,US,100,US,M
2023,SE,FT,Data Scientist,221408,USD,221408,US,100,US,M
2023,SE,FT,Data Scientist,254837,USD,254837,US,100,US,M
2023,SE,FT,Data Analyst,230883,USD,230883,US,100,US,M
2023,SE,FT,Data Analyst,268170,USD,268170,US,100,US,M
2023,SE,FT,Data Engineer,221535,USD,221535,US,0,US,M
2023,SE,FT,Data Engineer,230512,USD,230512,US,0,US,M
2023,SE,FT,Data Engineer,246788,USD,246788,US,0,US,M
2023,SE,FT,Data Engineer,252351,USD,252351,US,0,US,M
2023,SE,FT,Data Analyst,252215,USD,252215,US,0,US,M
2023,SE,FT,Data Analyst,241987,USD,241987,US,0,US,M
2023,SE,FT,Data Scientist,241977,USD,241977,US,0,US,M
2023,SE,FT,Data Scientist,236803,USD,236803,US,0,US,M
2023,SE,FT,Data Engineer,247631,USD,247631,US,100,US,M
2023,SE,FT,Data Engineer,231691,USD,231691,US,100,US,M
2023,SE,FT,Data Engineer,218490,USD,218490,US,0,US,M
2023,SE,FT,Data Engineer,228259,USD,228259,US,0,US,M
2023,SE,FT,Data Engineer,236259,USD,236259,US,100,US,M
2023,SE,FT,Data Engineer,232866,USD,232866,US,100,US,M
2023,MI,FT,Data Engineer,196649,USD,196649,US,0,US,M
2023,MI,FT,Data Engineer,199753,USD,199753,US,0,US,M
2023,SE,FT,Data Engineer,229359,USD,229359,US,0,US,M
2023,SE,FT,Data Engineer,246014,USD,246014,US,0,US,M
2023,SE,FT,Data Engineer,224612,USD,224612,US,100,US,M
2023,SE,FT,Data Engineer,235978,USD,235978,US,100,US,M
2023,EN,FT,Data Scientist,126105,USD,126105,IN,50,IN,S
2023,MI,FT,Data Engineer,165921,USD,165921,US,0,US,M
2023,MI,FT,Data Engineer,187308,USD,187308,US,0,US,M
2023,SE,FT,Data Scientist,238240,USD,238240,US,100,US,M
2023,SE,FT,Data Scientist,257844,USD,257844,US,100,US,M
2023,MI,FT,Data Analyst,195062,USD,195062,US,0,US,M
2023,MI,FT,Data Analyst,175220,USD,175220,US,0,US,M
2023,SE,FT,Data Scientist,261928,USD,261928,US,100,US,M
2023,SE,FT,Data Scientist,254339,USD,254339,US,100,US,M
2023,SE,FT,BI Analyst,233078,USD,233078,US,0,US,M
2023,SE,FT,BI Analyst,223384,USD,223384,US,0,US,M
2023,MI,FT,Data Analyst,175997,USD,175997,US,0,US,M
2023,MI,FT,Data Analyst,183037,USD,183037,US,0,US,M
2023,SE,FT,ML Engineer,244653,USD,244653,US,0,US,M
2023,SE,FT,ML Engineer,254194,USD,254194,US,0,US,M
2022,EN,FT,Business Data Analyst,185202,USD,185202,US,50,US,L
2023,EN,FT,AI Developer,124239,USD,124239,BA,50,BA,S
2023,SE,FT,Data Engineer,214876,USD,214876,US,0,US,M
2023,SE,FT,Data Engineer,229989,USD,229989,US,0,US,M
2023,SE,FT,Data Engineer,207098,USD,207098,US,0,US,M
2023,SE,FT,Data Engineer,232174,USD,232174,US,0,US,M
2023,MI,FT,Data Analyst,185730,USD,185730,US,0,US,M
2023,MI,FT,Data Analyst,181912,USD,181912,US,0,US,M
2023,SE,FT,Data Engineer,209180,USD,209180,US,0,US,M
2023,SE,FT,Data Engineer,234457,USD,234457,US,0,US,M
2023,SE,FT,Data Scientist,223313,USD,223313,US,0,US,M
2023,SE,FT,Data Scientist,215673,USD,215673,US,0,US,M
2023,SE,FT,Data Engineer,203864,USD,203864,US,100,US,M
2023,SE,FT,Data Engineer,237970,USD,237970,US,100,US,M
2023,MI,FT,Data Engineer,209547,USD,209547,US,0,US,M
2023,MI,FT,Data Engineer,208216,USD,208216,US,0,US,M
2023,SE,FT,Data Scientist,224219,USD,224219,US,0,US,M
2023,SE,FT,Data Scientist,222480,USD,222480,US,0,US,M
2023,SE,FT,Computer Vision Engineer,222920,USD,222920,US,100,US,S
2023,MI,FT,Applied Data Scientist,163530,USD,163530,KE,100,KE,S
2023,EN,FT,Business Data Analyst,175318,USD,175318,GR,50,GR,L
2022,EN,FT,AI Developer,129284,USD,129284,MK,0,MK,S
2023,MI,FT,Data Analytics Lead,207509,USD,207509,IN,50,SG,M
2023,SE,FT,Data Scientist,228499,USD,228499,US,0,US,M
2023,SE,FT,Data Scientist,227258,USD,227258,US,0,US,M
2023,SE,FT,Data Scientist,219173,USD,219173,LV,0,LV,M
2023,SE,FT,Data Scientist,219786,USD,219786,LV,0,LV,M
2023,SE,FT,Data Engineer,245584,USD,245584,US,0,US,L
2023,SE,FT,Data Engineer,252704,USD,252704,US,0,US,L
2023,SE,FT,BI Developer,247353,USD,247353,US,100,US,M
2023,SE,FT,BI Developer,226770,USD,226770,US,100,US,M
2023,SE,FT,Data Science Manager,247395,USD,247395,US,0,US,M
2023,SE,FT,Data Science Manager,226249,USD,226249,US,0,US,M
2023,SE,FT,Research Scientist,233643,USD,233643,US,0,US,M
2023,SE,FT,Research Scientist,224941,USD,224941,US,0,US,M
2023,MI,FT,Data Scientist,185635,USD,185635,RO,50,RO,L
2023,SE,FT,Data Analyst,238098,USD,238098,ES,0,ES,M
2023,SE,FT,Data Analyst,236334,USD,236334,ES,0,ES,M
2023,SE,FT,Data Analyst,224127,USD,224127,ES,0,ES,M
2023,SE,FT,Data Analyst,228303,USD,228303,ES,0,ES,M
2023,EN,FT,Data Engineer,154485,USD,154485,US,0,US,M
2023,EN,FT,Data Engineer,129566,USD,129566,US,0,US,M
2023,MI,FT,Data Engineer,191957,USD,191957,US,100,US,M
2023,MI,FT,Data Engineer,207822,USD,207822,US,100,US,M
2023,SE,FT,Data Engineer,223262,USD,223262,US,100,US,M
2023,SE,FT,Data Engineer,241819,USD,241819,US,100,US,M
2023,SE,FT,Data Scientist,223435,USD,223435,US,100,US,M
2023,SE,FT,Data Scientist,245292,USD,245292,US,100,US,M
2023,SE,FT,Data Scientist,239272,USD,239272,US,100,US,M
2023,SE,FT,Data Scientist,220336,USD,220336,US,100,US,M
2023,MI,FT,Data Analyst,211464,USD,211464,US,100,US,M
2023,MI,FT,Data Analyst,188692,USD,188692,US,100,US,M
2023,SE,FT,Data Architect,218385,USD,218385,US,0,US,M
2023,SE,FT,Data Architect,230504,USD,230504,US,0,US,M
2023,MI,FT,Data Scientist,203471,USD,203471,US,0,US,M
2023,MI,FT,Data Scientist,177521,USD,177521,US,0,US,M
2023,SE,FT,Data Analyst,238239,USD,238239,US,100,US,M
2023,SE,FT,Data Analyst,242641,USD,242641,US,100,US,M
2023,SE,FT,Data Scientist,238009,USD,238009,US,0,US,M
2023,SE,FT,Data Scientist,231815,USD,231815,US,0,US,M
2023,SE,FT,Data Architect,223699,USD,223699,US,0,US,M
2023,SE,FT,Data Architect,218177,USD,218177,US,0,US,M
2023,SE,FT,Data Science Consultant,230232,USD,230232,US,0,US,M
2023,SE,FT,Data Science Consultant,216346,USD,216346,US,0,US,M
2023,SE,FT,Data Scientist,194675,USD,194675,US,0,US,M
2023,SE,FT,Data Scientist,234933,USD,234933,US,0,US,M
2023,SE,FT,Data Engineer,239137,USD,239137,US,0,US,M
2023,SE,FT,Data Engineer,199970,USD,199970,US,0,US,M
2023,MI,FT,Data Scientist,202594,USD,202594,TH,50,TH,L
2022,MI,FT,Computer Vision Engineer,199723,USD,199723,IN,100,IN,M
2023,SE,FT,Data Science Consultant,253867,USD,253867,US,0,US,M
2023,SE,FT,Data Science Consultant,229449,USD,229449,US,0,US,M
2023,SE,FT,Data Scientist,220971,USD,220971,US,0,US,M
2023,SE,FT,Data Scientist,227507,USD,227507,US,0,US,M
2023,SE,FT,Data Engineer,244783,USD,244783,US,0,US,M
2023,SE,FT,Data Engineer,220555,USD,220555,US,0,US,M
2023,SE,FT,Machine Learning Engineer,222318,USD,222318,LV,0,LV,M
2023,SE,FT,Machine Learning Engineer,226112,USD,226112,LV,0,LV,M
2023,EX,FT,Data Scientist,258270,USD,258270,US,0,US,M
2023,EX,FT,Data Scientist,271170,USD,271170,US,0,US,M
2023,MI,FT,Data Analyst,206978,USD,206978,US,0,US,M
2023,MI,FT,Data Analyst,191373,USD,191373,US,0,US,M
2023,SE,FT,Data Engineer,225274,USD,225274,US,0,US,M
2023,SE,FT,Data Engineer,224801,USD,224801,US,0,US,M
2022,MI,FT,Data Scientist,195958,USD,195958,US,100,US,L
2023,SE,FT,Data Scientist,250287,USD,250287,US,100,US,M
2023,SE,FT,Data Scientist,238766,USD,238766,US,100,US,M
2023,SE,FT,Data Scientist,237536,USD,237536,US,100,US,M
2023,SE,FT,Data Scientist,277982,USD,277982,US,100,US,M
2023,MI,FT,Data Analyst,191081,USD,191081,GB,0,GB,M
2023,MI,FT,Data Analyst,178486,USD,178486,GB,0,GB,M
2023,MI,FT,Data Engineer,183188,USD,183188,US,0,US,M
2023,MI,FT,Data Engineer,202068,USD,202068,US,0,US,M
2023,SE,FT,Data Scientist,231058,USD,231058,US,0,US,M
2023,SE,FT,Data Scientist,212456,USD,212456,US,0,US,M
2023,SE,FT,Data Scientist,240720,USD,240720,US,0,US,M
2023,SE,FT,Data Scientist,221689,USD,221689,US,0,US,M
2023,SE,FT,Data Scientist,262159,USD,262159,US,100,US,M
2023,SE,FT,Data Scientist,252648,USD,252648,US,100,US,M
2023,SE,FT,Machine Learning Engineer,226537,USD,226537,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247258,USD,247258,US,0,US,M
2023,MI,FT,Machine Learning Engineer,192713,USD,192713,US,0,US,M
2023,MI,FT,Machine Learning Engineer,202123,USD,202123,US,0,US,M
2023,EN,FT,Data Scientist,165511,USD,165511,IN,100,US,M
2023,SE,FT,ML Engineer,231452,USD,231452,US,100,US,M
2023,SE,FT,ML Engineer,233884,USD,233884,US,100,US,M
2023,SE,FT,Data Scientist,242048,USD,242048,US,0,US,M
2023,SE,FT,Data Scientist,225686,USD,225686,US,0,US,M
2023,SE,FT,Data Scientist,224860,USD,224860,US,0,US,M
2023,SE,FT,Data Scientist,218248,USD,218248,US,0,US,M
2023,SE,FT,Data Engineer,243378,USD,243378,US,100,US,M
2023,SE,FT,Data Engineer,263027,USD,263027,US,100,US,M
2023,SE,FT,BI Developer,213601,USD,213601,US,0,US,M
2023,SE,FT,BI Developer,226690,USD,226690,US,0,US,M
2023,SE,FT,Research Scientist,250831,USD,250831,US,0,US,M
2023,SE,FT,Research Scientist,232945,USD,232945,US,0,US,M
2023,SE,FT,Data Lead,233923,USD,233923,US,0,US,M
2023,SE,FT,Data Lead,215762,USD,215762,US,0,US,M
2023,SE,FT,Data Engineer,243435,USD,243435,US,100,US,M
2023,SE,FT,Data Engineer,236056,USD,236056,US,100,US,M
2023,SE,FT,Data Engineer,240117,USD,240117,US,0,US,M
2023,SE,FT,Data Engineer,242535,USD,242535,US,0,US,M
2023,EX,FT,Data Engineer,299346,USD,299346,US,0,US,M
2023,EX,FT,Data Engineer,275249,USD,275249,US,0,US,M
2023,SE,FT,Data Scientist,233605,USD,233605,US,0,US,M
2023,SE,FT,Data Scientist,232030,USD,232030,US,0,US,M
2023,MI,FT,Data Engineer,194065,USD,194065,ES,100,ES,M
2023,MI,FT,Data Engineer,202358,USD,202358,ES,100,ES,M
2023,MI,FT,Data Analyst,183958,USD,183958,US,0,US,M
2023,MI,FT,Data Analyst,189519,USD,189519,US,0,US,M
